"";"X.1";"X";"Number";"Group";"Class";"Order";"Family";"Genus";"Species";"Mass";"Lat_deg";"Lon_deg";"Elevation";"Date_original";"Date_start";"Date_end";"Jan";"Feb";"Mar";"Apr";"May";"Jun";"Jul";"Aug";"Sep";"Oct";"Nov";"Dec";"Year1";"Year2";"Year3";"Year4";"FMR_Watt";"FMR_kJday";"TAREFmean";"TALOCmean";"SOLRAD";"RHREFmean";"RHLOCmean";"FMR_M";"Tanomalies";"TMEAN";"Reference"
"311";311;311;8042;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";63,8;-20,05;44,65;44;"December 1997 - January 1998";"1997-12-01";"1998-01-31";1;0;0;0;0;0;0;0;0;0;0;1;1997;1998;NA;NA;2,39988425925926;207,35;24,66858934;26,95988832;281,4775347;89,60606088;79,67390945;0,723703255149825;-2,68141066;27,35;"Schmid, J., & Speakman, J. R. (2000). Daily energy expenditure of the grey mouse lemur (Microcebus murinus): A small primate that uses torpor. Journal of Comparative Physiology B, 170(8), 633-641. https://doi.org/10.1007/s003600000146"
"312";312;312;8048;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";67;-20,05;44,65;44;"December 1997 - January 1998";"1997-12-01";"1998-01-31";1;0;0;0;0;0;0;0;0;0;0;1;1997;1998;NA;NA;1,28506944444444;111,03;24,66858934;26,95988832;281,4775347;89,60606088;79,67390945;0,0639626943003918;-2,68141066;27,35;"Schmid, J., & Speakman, J. R. (2000). Daily energy expenditure of the grey mouse lemur (Microcebus murinus): A small primate that uses torpor. Journal of Comparative Physiology B, 170(8), 633-641. https://doi.org/10.1007/s003600000146"
"313";313;313;8011;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";42,8;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,915046296296296;79,06;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;0,0460920558055331;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"314";314;314;8013;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";46,8;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,574421296296296;49,63;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,483658886924866;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"315";315;315;8015;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";48,5;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,692013888888889;59,79;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,323030464515307;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"316";316;316;8017;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";49,5;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,71875;62,1;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,29977409092316;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"317";317;317;8018;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";50;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,884490740740741;76,42;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,0994906082489924;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"318";318;318;8019;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";50,5;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,831134259259259;71,81;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,168854486609759;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"319";319;319;8020;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";51;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,624074074074074;53,92;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,462449563305455;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"320";320;320;8021;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";51;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,734490740740741;63,46;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,299541243754457;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"321";321;321;8022;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";51,5;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,554398148148148;47,9;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,587839322631793;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"322";322;322;8023;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";52;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,802199074074074;69,31;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,225301757662354;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"323";323;323;8024;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";52,5;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,831828703703704;71,87;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,195901773220865;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"324";324;324;8034;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";60,5;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,482291666666667;41,67;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,842796818159139;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"325";325;325;8035;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";60,5;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;1,13946759259259;98,45;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;0,016970541491633;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"326";326;326;8037;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";63;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,652199074074074;56,35;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,570064103826335;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"327";327;327;8041;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";63,5;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;1,16145833333333;100,35;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;0,00134273289805809;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"328";328;328;8043;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";64;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,750925925925926;64,88;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,440412420322667;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
"329";329;329;8044;"Mammal";"Mammalia";"Primates";"Cheirogaleidae";"Microcebus";"Microcebus_murinus";64,8;-24,9483333333333;46,995;NA;"July 2001";"2001-07-01";"2001-07-31";0;0;0;0;0;0;1;0;0;0;0;0;2001;NA;NA;NA;0,859490740740741;74,26;22,78569062;22,25124159;120,1128423;72,9843956;75,61328547;-0,314297303672591;3,88569062;18,9;"Schmid, J., & Speakman, J. R. (2009). Torpor and energetic consequences in free-ranging grey mouse lemurs (Microcebus murinus): A comparison of dry and wet forests. Naturwissenschaften, 96(5), 609-620. https://doi.org/10.1007/s00114-009-0515-z"
